antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'landslide_surface_class=2', 'ascending_soil_presence=0', 'surface_stoniness_class=4'})","frozenset({'usda_hydrologic_group=C', 'rooting_depth_class=4'})",0.05443386562484756,0.11100074056664434,0.053910590989920314,0.9903869653767822,8.922345565633035,1.0,0.04786839159365703,92.47852465715717,0.9390372772467402,0.483398942303869,0.9891866787050586,0.7380323624774526
"frozenset({'usda_hydrologic_group=C', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'ascending_soil_presence=0', 'surface_stoniness_class=4'})",0.11100074056664434,0.05443386562484756,0.053910590989920314,0.48567775957812315,8.922345565633035,1.0,0.04786839159365703,1.838470243090294,0.9987880629353125,0.483398942303869,0.4560695209735377,0.7380323624774526
"frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4'})","frozenset({'usda_hydrologic_group=C', 'rooting_depth_class=4'})",0.05451812171013246,0.11100074056664434,0.05399041254440074,0.9903204815357084,8.921746616105903,1.0,0.047938860660273586,91.84333525608055,0.9391130009488429,0.48409542743538764,0.9891118936696738,0.7383586747097662
"frozenset({'usda_hydrologic_group=C', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'surface_stoniness_class=4'})",0.11100074056664434,0.05451812171013246,0.05399041254440074,0.4863968678838241,8.921746616105903,1.0,0.047938860660273586,1.840880281228506,0.9987795992422973,0.48409542743538764,0.4567816222504959,0.7383586747097662
"frozenset({'surface_stoniness_class=4', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'ascending_soil_presence=0', 'usda_hydrologic_group=C'})",0.05470437200392012,0.12514245930209353,0.053910590989920314,0.9854896238651103,7.874942120852374,1.0,0.04706475134277316,60.29185822373973,0.9235364195646119,0.4280784534666715,0.9834140126136259,0.7081416935767791
"frozenset({'landslide_surface_class=2', 'ascending_soil_presence=0', 'usda_hydrologic_group=C'})","frozenset({'surface_stoniness_class=4', 'rooting_depth_class=4'})",0.12514245930209353,0.05470437200392012,0.053910590989920314,0.430793763288448,7.874942120852374,1.0,0.04706475134277316,1.6607260550363805,0.9978938273917654,0.4280784534666715,0.3978537297181781,0.7081416935767791
"frozenset({'landslide_surface_class=2', 'descending_soil_presence=0', 'usda_hydrologic_group=C'})","frozenset({'surface_stoniness_class=4', 'rooting_depth_class=4'})",0.12488525651543439,0.05470437200392012,0.05379529318900414,0.4307577586819118,7.874283953959725,1.0,0.04696352365877883,1.660621014011952,0.9975884102579622,0.4276447985335073,0.3978156415207192,0.7070698650737705
"frozenset({'surface_stoniness_class=4', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'descending_soil_presence=0', 'usda_hydrologic_group=C'})",0.05470437200392012,0.12488525651543439,0.05379529318900414,0.9833819714656291,7.874283953959724,1.0,0.04696352365877883,52.66056329573483,0.9235251913697547,0.4276447985335073,0.9810104575907377,0.7070698650737705
"frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'usda_hydrologic_group=C'})",0.054606812326221825,0.12555043613610462,0.053910590989920314,0.9872502842293325,7.86337598348994,1.0,0.04705468188636075,68.5858084676434,0.923243546090343,0.427025887807791,0.985419724249926,0.7083220904051438
"frozenset({'landslide_surface_class=2', 'usda_hydrologic_group=C'})","frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4', 'rooting_depth_class=4'})",0.12555043613610462,0.054606812326221825,0.053910590989920314,0.4293938965809551,7.86337598348994,1.0,0.04705468188636075,1.656822774956361,0.9981457994911235,0.427025887807791,0.396435143748951,0.7083220904051438
"frozenset({'surface_stoniness_class=4', 'descending_soil_presence=0', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'usda_hydrologic_group=C'})",0.05449594905611012,0.12555043613610462,0.05379529318900414,0.9871429733908373,7.86252126054514,1.0,0.046953303017358575,68.01335879951529,0.9231206714612675,0.42609764664559197,0.9852970060933511,0.707809265729044
