"Stazione";"S. Donato in Collina"
"Codice";"TOS03001137"
"Comune";"Bagno a Ripoli"
"Provincia";"FI"
"GB [m]";"E";1691800;"N";4843614
"WGS84 [°]";"Lat";43.721;"Lon";11.381
"Quota [m]";382,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
07/08/2023;27.2;15.1
08/08/2023;29.1;12.9
09/08/2023;28.4;13.9
10/08/2023;31.6;15.2
11/08/2023;32.2;17.8
12/08/2023;38.2;17.1
13/08/2023;33.7;19.7
14/08/2023;35.6;19.3
15/08/2023;33.7;18.6
16/08/2023;34.3;20.2
17/08/2023;34.1;20.8
18/08/2023;35.7;20.5
19/08/2023;38.8;19.0
20/08/2023;34.1;24.2
21/08/2023;42.3;23.9
22/08/2023;38.4;20.7
23/08/2023;37.9;24.3
24/08/2023;38.7;20.8
25/08/2023;36.7;20.9
26/08/2023;33.3;20.2
27/08/2023;34.6;18.9
28/08/2023;26.2;15.2
29/08/2023;20.6;14.8
30/08/2023;22.8;14.4
31/08/2023;25.5;14.7
01/09/2023;25.9;14.8
02/09/2023;30.4;14.0
03/09/2023;32.0;17.5
04/09/2023;28.9;19.8
05/09/2023;25.1;17.1
06/09/2023;27.8;18.3
07/09/2023;29.0;20.1
08/09/2023;30.5;19.9
09/09/2023;30.7;19.5
10/09/2023;31.9;15.7
11/09/2023;31.6;16.0
12/09/2023;29.3;15.3
13/09/2023;27.0;15.8
14/09/2023;27.0;16.5
15/09/2023;27.6;16.9
16/09/2023;27.9;15.7
17/09/2023;29.2;16.2
18/09/2023;28.6;17.2
19/09/2023;28.2;18.4
20/09/2023;24.8;15.5
21/09/2023;25.6;16.2
22/09/2023;25.3;18.1
23/09/2023;22.3;13.5
24/09/2023;21.6;13.6
25/09/2023;22.6;13.5
26/09/2023;25.2;17.2
27/09/2023;26.7;18.4
28/09/2023;28.2;18.4
29/09/2023;28.4;13.3
30/09/2023;29.5;12.0
01/10/2023;30.4;13.4
02/10/2023;30.9;14.2
03/10/2023;27.0;13.8
04/10/2023;26.0;12.6
05/10/2023;26.9;16.6
06/10/2023;26.9;15.5
07/10/2023;26.3;13.1
08/10/2023;26.8;14.8
09/10/2023;24.7;14.9
10/10/2023;24.5;15.4
11/10/2023;25.3;15.9
12/10/2023;25.1;14.5
13/10/2023;24.6;13.0
14/10/2023;24.4;11.7
15/10/2023;23.1;15.8
16/10/2023;19.8;13.2
17/10/2023;21.8;12.5
18/10/2023;16.6;12.6
19/10/2023;24.5;15.6
20/10/2023;24.1;15.0
21/10/2023;20.8;12.2
22/10/2023;19.0;11.9
23/10/2023;19.9;9.7
24/10/2023;18.7;14.2
25/10/2023;20.1;13.7
26/10/2023;20.4;14.3
27/10/2023;19.1;14.9
28/10/2023;20.1;12.1
29/10/2023;22.0;11.2
30/10/2023;20.8;15.3
31/10/2023;16.5;12.7
01/11/2023;15.5;9.8
02/11/2023;18.4;11.1
03/11/2023;14.6;8.8
04/11/2023;14.8;8.5
05/11/2023;17.1;13.4
06/11/2023;17.3;11.2
07/11/2023;15.1;10.8
08/11/2023;15.0;7.2
09/11/2023;13.9;8.3
10/11/2023;13.2;7.5
11/11/2023;13.1;7.1
12/11/2023;10.1;6.2
13/11/2023;14.0;7.2
14/11/2023;18.4;11.1
15/11/2023;19.6;11.6
16/11/2023;13.5;8.6
17/11/2023;15.8;9.4
18/11/2023;15.3;4.3
19/11/2023;12.5;4.6
20/11/2023;17.7;10.7
21/11/2023;14.6;8.6
22/11/2023;10.7;9.1
23/11/2023;13.8;6.2
24/11/2023;13.8;2.4
25/11/2023;9.1;2.2
26/11/2023;10.8;-2.3
27/11/2023;8.1;1.1
28/11/2023;10.2;5.6
29/11/2023;10.4;0.4
30/11/2023;14.9;5.7
01/12/2023;20.7;14.0
02/12/2023;15.6;6.1
03/12/2023;9.0;2.3
04/12/2023;5.5;0.2
05/12/2023;6.5;3.8
06/12/2023;3.9;1.5
07/12/2023;3.1;0.2
08/12/2023;4.7;-0.3
09/12/2023;10.8;1.0
10/12/2023;10.8;6.2
11/12/2023;11.3;4.5
12/12/2023;13.5;11.3
13/12/2023;13.4;9.6
14/12/2023;11.8;7.7
15/12/2023;13.1;6.9
16/12/2023;10.0;5.9
17/12/2023;11.6;5.3
18/12/2023;14.2;2.3
19/12/2023;12.9;3.2
20/12/2023;6.7;0.3
21/12/2023;9.9;1.8
22/12/2023;12.4;7.7
23/12/2023;11.7;8.8
24/12/2023;12.3;7.5
25/12/2023;11.6;8.6
26/12/2023;10.5;7.4
27/12/2023;10.5;5.9
28/12/2023;11.0;6.7
29/12/2023;10.4;8.1
30/12/2023;10.2;8.7
31/12/2023;11.7;8.5
01/01/2024;11.4;7.8
02/01/2024;10.3;5.5
03/01/2024;14.0;7.7
04/01/2024;13.6;8.2
05/01/2024;10.9;5.5
06/01/2024;10.9;7.9
07/01/2024;8.4;5.5
08/01/2024;9.5;5.5
09/01/2024;7.5;2.1
10/01/2024;6.5;1.9
11/01/2024;8.3;1.3
12/01/2024;11.2;0.6
13/01/2024;8.9;-2.1
14/01/2024;7.0;5.1
15/01/2024;10.5;5.4
16/01/2024;11.6;8.5
17/01/2024;13.4;8.4
18/01/2024;13.9;10.5
19/01/2024;13.1;4.1
20/01/2024;4.3;1.4
21/01/2024;9.9;0.4
22/01/2024;9.9;-1.9
23/01/2024;10.4;3.6
24/01/2024;8.9;1.3
25/01/2024;9.9;5.5
26/01/2024;8.2;5.8
27/01/2024;14.9;4.3
28/01/2024;13.9;2.8
29/01/2024;13.4;0.7
30/01/2024;13.2;-0.7
31/01/2024;10.5;-0.5
01/02/2024;9.5;3.9
02/02/2024;14.7;1.4
03/02/2024;12.3;3.5
04/02/2024;12.1;8.3
05/02/2024;12.1;7.0
06/02/2024;12.8;8.6
07/02/2024;12.2;6.3
08/02/2024;12.6;7.9
09/02/2024;13.8;9.6
10/02/2024;11.4;9.4
11/02/2024;10.7;7.4
12/02/2024;11.5;7.1
13/02/2024;14.4;5.3
14/02/2024;13.4;3.3
15/02/2024;15.6;3.2
16/02/2024;15.9;4.9
17/02/2024;18.3;5.6
18/02/2024;18.0;5.5
19/02/2024;16.7;6.4
20/02/2024;17.2;5.0
21/02/2024;15.5;3.7
22/02/2024;13.2;4.8
23/02/2024;13.3;4.6
24/02/2024;12.4;4.2
25/02/2024;11.9;3.7
26/02/2024;8.7;1.1
27/02/2024;12.4;8.0
28/02/2024;15.8;7.8
29/02/2024;14.5;11.2
01/03/2024;11.6;8.1
02/03/2024;11.2;6.9
03/03/2024;12.3;4.8
04/03/2024;10.4;4.7
05/03/2024;13.9;6.3
06/03/2024;12.5;3.4
07/03/2024;10.7;1.6
08/03/2024;13.5;2.1
09/03/2024;14.7;6.7
10/03/2024;12.6;7.1
11/03/2024;11.6;5.9
12/03/2024;15.3;6.9
13/03/2024;15.8;6.3
14/03/2024;16.1;6.1
15/03/2024;11.1;5.9
16/03/2024;14.2;9.3
17/03/2024;15.2;6.5
18/03/2024;11.9;8.8
19/03/2024;19.4;7.2
20/03/2024;19.7;6.3
21/03/2024;17.8;6.1
22/03/2024;20.8;8.3
23/03/2024;16.4;7.5
24/03/2024;15.6;5.4
25/03/2024;16.5;2.4
26/03/2024;9.6;6.9
27/03/2024;11.5;6.3
28/03/2024;17.8;5.8
29/03/2024;20.8;10.7
30/03/2024;22.4;13.8
31/03/2024;21.5;12.5
01/04/2024;15.0;9.6
02/04/2024;16.8;8.2
03/04/2024;16.1;6.3
04/04/2024;18.2;8.6
05/04/2024;22.2;7.4
06/04/2024;24.3;7.8
07/04/2024;23.5;7.6
08/04/2024;25.7;9.9
09/04/2024;24.9;11.4
10/04/2024;17.2;7.7
11/04/2024;22.7;10.0
12/04/2024;26.4;14.0
13/04/2024;28.5;12.3
14/04/2024;28.2;12.6
15/04/2024;22.7;11.0
16/04/2024;18.5;9.9
17/04/2024;17.0;6.9
18/04/2024;14.8;4.4
19/04/2024;16.4;6.0
20/04/2024;14.4;5.4
21/04/2024;15.6;5.7
22/04/2024;12.5;5.0
23/04/2024;9.8;3.9
24/04/2024;13.6;4.7
25/04/2024;13.9;5.5
26/04/2024;15.7;4.4
27/04/2024;16.2;7.7
28/04/2024;24.0;7.8
29/04/2024;23.6;12.5
30/04/2024;27.5;10.3
01/05/2024;16.7;11.7
02/05/2024;14.5;6.5
03/05/2024;16.3;6.9
04/05/2024;19.3;10.1
05/05/2024;20.5;9.0
06/05/2024;22.4;8.3
07/05/2024;14.7;10.7
08/05/2024;22.1;11.2
09/05/2024;22.8;14.0
10/05/2024;24.2;13.6
11/05/2024;25.6;13.4
12/05/2024;26.8;10.8
13/05/2024;23.7;12.0
14/05/2024;23.5;12.2
15/05/2024;24.7;13.7
16/05/2024;24.9;13.3
17/05/2024;22.1;11.9
18/05/2024;26.4;9.8
19/05/2024;25.1;12.2
20/05/2024;24.3;15.5
21/05/2024;19.9;13.3
22/05/2024;20.7;13.0
23/05/2024;21.9;11.7
24/05/2024;24.2;10.7
25/05/2024;22.9;12.3
26/05/2024;25.3;11.0
27/05/2024;26.7;12.9
28/05/2024;24.9;15.6
29/05/2024;26.2;15.3
30/05/2024;21.6;14.0
31/05/2024;22.5;13.4
01/06/2024;24.5;11.1
02/06/2024;22.8;11.9
03/06/2024;21.0;13.3
04/06/2024;25.2;11.4
05/06/2024;25.7;15.2
06/06/2024;26.0;16.3
07/06/2024;28.0;14.5
08/06/2024;28.3;15.3
09/06/2024;28.3;17.3
10/06/2024;25.2;16.3
11/06/2024;26.5;14.6
12/06/2024;25.7;14.6
13/06/2024;21.9;13.3
14/06/2024;22.7;13.1
15/06/2024;27.3;12.2
16/06/2024;26.0;14.4
17/06/2024;28.8;12.7
18/06/2024;32.9;15.9
19/06/2024;30.0;18.6
20/06/2024;30.4;20.2
21/06/2024;30.6;18.2
22/06/2024;25.7;15.6
23/06/2024;23.3;15.4
24/06/2024;20.0;15.5
25/06/2024;24.8;15.1
26/06/2024;26.3;14.0
27/06/2024;27.0;16.2
28/06/2024;34.3;16.3
29/06/2024;34.0;19.5
30/06/2024;26.9;18.6
01/07/2024;29.1;17.4
02/07/2024;29.8;18.3
03/07/2024;28.0;17.2
04/07/2024;28.0;17.0
05/07/2024;30.8;16.3
06/07/2024;33.1;17.6
07/07/2024;31.3;18.3
08/07/2024;33.0;20.3
09/07/2024;33.6;18.5
10/07/2024;33.9;21.4
11/07/2024;33.0;20.6
12/07/2024;34.6;19.5
13/07/2024;31.8;20.3
14/07/2024;32.8;17.9
15/07/2024;34.8;19.3
16/07/2024;32.4;20.5
17/07/2024;33.4;19.4
18/07/2024;35.3;20.1
19/07/2024;36.0;21.2
20/07/2024;32.2;21.5
21/07/2024;33.5;19.0
22/07/2024;33.8;19.8
23/07/2024;33.6;19.4
24/07/2024;32.6;20.9
25/07/2024;34.4;20.5
26/07/2024;35.4;20.5
27/07/2024;35.6;20.7
28/07/2024;35.8;20.7
29/07/2024;36.5;22.0
30/07/2024;37.8;22.7
31/07/2024;36.0;20.5
01/08/2024;34.0;21.4
02/08/2024;34.3;19.9
03/08/2024;32.3;20.7
04/08/2024;34.0;18.5
05/08/2024;35.9;21.5
06/08/2024;34.3;21.5
07/08/2024;33.7;22.0
08/08/2024;36.5;19.6
09/08/2024;36.6;21.2
10/08/2024;37.2;22.9
11/08/2024;39.0;24.1
12/08/2024;38.2;22.6
13/08/2024;36.2;21.4
14/08/2024;36.8;18.3
15/08/2024;35.3;20.5
16/08/2024;33.9;21.3
17/08/2024;31.0;20.0
18/08/2024;27.1;16.6
19/08/2024;24.4;16.7
20/08/2024;28.0;19.3
21/08/2024;32.3;19.1
22/08/2024;34.0;19.7
23/08/2024;33.5;20.7
24/08/2024;33.4;19.5
25/08/2024;33.4;19.0
26/08/2024;33.9;19.1
27/08/2024;33.2;17.8
28/08/2024;33.6;16.6
29/08/2024;34.4;18.9
30/08/2024;34.7;19.6
31/08/2024;34.5;22.2
01/09/2024;34.7;22.0
02/09/2024;30.1;19.2
03/09/2024;31.5;17.0
04/09/2024;31.7;19.2
05/09/2024;22.1;17.8
06/09/2024;28.1;16.8
07/09/2024;30.2;16.1
08/09/2024;25.9;18.7
09/09/2024;24.2;18.4
10/09/2024;28.8;16.3
11/09/2024;27.5;15.7
12/09/2024;19.4;12.4
13/09/2024;15.7;10.1
14/09/2024;20.9;9.2
15/09/2024;21.6;10.3
16/09/2024;23.1;12.7
17/09/2024;17.1;12.7
18/09/2024;19.7;13.3
19/09/2024;18.6;12.4
20/09/2024;21.6;15.6
21/09/2024;24.0;14.3
22/09/2024;24.1;13.6
23/09/2024;21.5;14.9
24/09/2024;21.2;15.0
25/09/2024;23.3;14.5
26/09/2024;24.6;15.3
27/09/2024;24.7;17.9
28/09/2024;19.5;13.1
29/09/2024;21.5;9.8
30/09/2024;19.9;9.4
01/10/2024;17.4;12.7
02/10/2024;22.8;13.3
03/10/2024;13.9;10.3
04/10/2024;17.4;10.1
05/10/2024;16.2;10.0
06/10/2024;17.0;6.8
07/10/2024;16.4;12.7
08/10/2024;19.0;15.2
09/10/2024;22.7;15.1
10/10/2024;21.3;14.7
11/10/2024;19.4;12.9
12/10/2024;19.9;10.5
13/10/2024;18.6;12.4
14/10/2024;21.3;13.6
15/10/2024;22.3;14.5
16/10/2024;16.8;13.5
17/10/2024;18.9;13.8
18/10/2024;21.4;14.6
19/10/2024;19.0;13.7
20/10/2024;22.2;15.0
21/10/2024;24.0;14.3
22/10/2024;21.1;14.1
23/10/2024;17.3;15.0
24/10/2024;17.8;14.8
25/10/2024;17.6;14.8
26/10/2024;22.0;15.5
27/10/2024;21.7;14.2
28/10/2024;21.7;13.4
29/10/2024;22.2;11.3
30/10/2024;22.3;10.7
31/10/2024;24.2;11.2
01/11/2024;21.8;8.1
02/11/2024;22.5;7.3
03/11/2024;19.2;9.8
04/11/2024;19.7;6.4
05/11/2024;16.0;5.7
06/11/2024;18.3;5.6
07/11/2024;17.7;4.8
08/11/2024;17.9;6.3
09/11/2024;17.4;8.1
10/11/2024;16.2;8.0
11/11/2024;16.2;7.0
12/11/2024;14.7;5.9
13/11/2024;12.7;4.5
14/11/2024;10.0;3.9
15/11/2024;13.6;4.3
16/11/2024;12.3;1.5
17/11/2024;11.7;5.1
18/11/2024;13.9;9.2
19/11/2024;12.8;8.4
20/11/2024;13.3;5.3
21/11/2024;12.7;-0.1
22/11/2024;14.5;3.0
23/11/2024;10.7;-1.6
24/11/2024;9.0;3.5
25/11/2024;13.0;2.1
26/11/2024;14.7;7.8
27/11/2024;14.0;9.7
28/11/2024;11.5;8.9
29/11/2024;13.4;6.3
30/11/2024;10.1;6.5
01/12/2024;11.3;6.0
02/12/2024;13.9;4.4
03/12/2024;7.2;1.6
04/12/2024;10.4;5.2
05/12/2024;9.0;3.3
06/12/2024;5.3;-0.6
07/12/2024;6.4;0.8
08/12/2024;6.7;1.6
09/12/2024;5.9;2.1
10/12/2024;10.3;4.6
11/12/2024;11.3;4.2
12/12/2024;10.8;0.9
13/12/2024;8.5;2.2
14/12/2024;7.9;4.3
15/12/2024;7.1;0.6
16/12/2024;9.8;-0.8
17/12/2024;11.3;2.8
18/12/2024;10.6;9.5
19/12/2024;10.6;8.6
20/12/2024;10.8;4.0
21/12/2024;9.6;0.5
22/12/2024;6.7;-2.2
23/12/2024;5.9;2.7
24/12/2024;9.8;1.8
25/12/2024;10.0;5.5
26/12/2024;9.8;4.8
27/12/2024;12.0;4.3
28/12/2024;11.1;3.0
29/12/2024;12.0;4.2
30/12/2024;12.0;1.0
31/12/2024;9.2;0.2
01/01/2025;10.9;5.3
02/01/2025;10.8;5.8
03/01/2025;10.6;2.8
04/01/2025;7.4;-1.7
05/01/2025;10.1;0.3
06/01/2025;13.0;9.5
07/01/2025;12.4;8.3
08/01/2025;11.6;8.6
09/01/2025;15.0;9.9
10/01/2025;12.7;6.1
11/01/2025;8.8;4.2
12/01/2025;6.7;3.0
13/01/2025;5.0;2.4
14/01/2025;4.2;1.1
15/01/2025;6.4;-1.2
16/01/2025;7.8;3.5
17/01/2025;8.0;3.7
18/01/2025;8.8;4.2
19/01/2025;11.5;4.7
20/01/2025;9.4;5.2
21/01/2025;8.9;6.1
22/01/2025;8.0;4.1
23/01/2025;13.7;8.0
24/01/2025;11.6;7.6
25/01/2025;11.8;4.8
26/01/2025;12.1;7.2
27/01/2025;14.5;6.0
28/01/2025;14.7;7.4
29/01/2025;12.4;5.4
30/01/2025;11.6;3.0
31/01/2025;9.6;3.7
01/02/2025;12.7;5.7
02/02/2025;12.3;6.3
03/02/2025;12.4;5.3
04/02/2025;13.9;0.8
05/02/2025;14.7;2.5
06/02/2025;14.3;3.9
07/02/2025;11.8;2.2
08/02/2025;9.9;3.8
09/02/2025;13.4;6.4
10/02/2025;13.4;3.8
11/02/2025;10.3;6.9
12/02/2025;9.8;7.0
13/02/2025;11.8;7.0
14/02/2025;7.8;3.9
15/02/2025;6.9;2.6
16/02/2025;10.4;-1.3
17/02/2025;9.8;2.3
18/02/2025;8.4;-0.9
19/02/2025;6.7;3.2
20/02/2025;11.3;2.9
21/02/2025;15.9;2.6
22/02/2025;10.9;5.8
23/02/2025;14.0;8.9
24/02/2025;10.7;9.1
25/02/2025;13.2;9.3
26/02/2025;12.8;7.9
27/02/2025;14.4;5.7
28/02/2025;13.0;3.7
01/03/2025;13.1;6.7
02/03/2025;11.1;5.1
03/03/2025;15.0;4.0
04/03/2025;16.5;0.9
05/03/2025;17.4;2.6
06/03/2025;18.4;2.8
07/03/2025;17.5;3.2
08/03/2025;18.1;7.3
09/03/2025;15.7;7.8
10/03/2025;15.1;9.8
11/03/2025;15.8;8.0
12/03/2025;12.2;7.3
13/03/2025;13.9;8.5
14/03/2025;14.1;9.0
15/03/2025;16.7;8.5
16/03/2025;11.1;5.9
17/03/2025;13.3;3.4
18/03/2025;9.0;1.4
19/03/2025;13.9;0.1
20/03/2025;16.3;1.2
21/03/2025;14.1;8.3
22/03/2025;11.4;7.5
23/03/2025;16.0;10.3
24/03/2025;18.3;8.2
25/03/2025;16.0;7.7
26/03/2025;16.2;5.7
27/03/2025;13.0;10.2
28/03/2025;13.3;9.3
29/03/2025;13.5;8.2
30/03/2025;18.3;10.1
31/03/2025;16.9;6.0
01/04/2025;11.4;8.3
02/04/2025;16.6;9.7
03/04/2025;21.3;8.2
04/04/2025;21.6;9.2
05/04/2025;20.5;6.0
06/04/2025;19.5;5.4
07/04/2025;16.3;2.6
08/04/2025;16.8;3.4
09/04/2025;16.8;3.4
10/04/2025;19.0;8.1
11/04/2025;19.3;7.2
12/04/2025;19.9;6.9
13/04/2025;13.0;9.7
14/04/2025;13.0;9.9
15/04/2025;15.7;12.6
16/04/2025;21.4;11.7
17/04/2025;14.9;9.7
18/04/2025;11.6;8.7
19/04/2025;17.7;5.9
20/04/2025;18.7;9.0
21/04/2025;20.8;10.4
22/04/2025;22.0;9.9
23/04/2025;20.0;11.7
24/04/2025;19.8;10.7
25/04/2025;19.6;10.9
26/04/2025;17.9;11.0
27/04/2025;20.8;10.3
28/04/2025;23.9;13.3
29/04/2025;24.1;11.4
30/04/2025;25.3;13.1
01/05/2025;27.1;10.3
02/05/2025;27.2;12.4
03/05/2025;22.8;11.5
04/05/2025;22.3;9.4
05/05/2025;19.3;11.7
06/05/2025;17.0;10.1
07/05/2025;15.5;8.7
08/05/2025;16.7;8.8
09/05/2025;18.5;10.3
10/05/2025;22.6;10.1
11/05/2025;22.6;11.2
12/05/2025;22.0;10.1
13/05/2025;21.3;13.1
14/05/2025;24.3;11.5
15/05/2025;24.2;10.1
16/05/2025;18.3;9.8
17/05/2025;19.1;8.3
18/05/2025;18.1;6.7
19/05/2025;22.9;11.8
20/05/2025;21.1;12.7
21/05/2025;20.4;11.7
22/05/2025;22.2;11.2
23/05/2025;17.9;10.0
24/05/2025;21.3;9.7
25/05/2025;22.5;10.1
26/05/2025;21.8;13.2
27/05/2025;23.4;11.7
28/05/2025;24.8;12.6
29/05/2025;27.1;14.1
30/05/2025;28.9;13.1
31/05/2025;29.2;15.0
01/06/2025;28.1;16.1
02/06/2025;28.5;15.3
03/06/2025;28.2;17.9
04/06/2025;28.0;13.9
05/06/2025;26.4;14.0
06/06/2025;27.2;17.5
07/06/2025;29.2;15.7
08/06/2025;26.4;17.0
09/06/2025;30.7;14.4
10/06/2025;30.4;17.9
11/06/2025;30.8;17.7
12/06/2025;32.4;18.1
13/06/2025;33.3;19.3
14/06/2025;34.1;20.2
15/06/2025;33.4;21.6
16/06/2025;31.9;19.6
17/06/2025;23.2;17.2
18/06/2025;31.4;19.1
19/06/2025;34.3;19.1
20/06/2025;34.2;20.5
21/06/2025;32.8;19.8
22/06/2025;31.9;18.2
23/06/2025;31.8;18.5
24/06/2025;31.3;18.0
25/06/2025;34.1;19.5
26/06/2025;33.9;20.3
27/06/2025;33.5;19.8
28/06/2025;34.5;22.9
29/06/2025;34.0;22.5
30/06/2025;37.0;20.5
01/07/2025;37.2;21.2
02/07/2025;34.8;19.0
03/07/2025;34.9;17.4
04/07/2025;35.6;22.2
05/07/2025;33.6;21.3
06/07/2025;29.7;17.9
07/07/2025;26.1;20.0
08/07/2025;26.9;16.1
09/07/2025;26.7;13.8
10/07/2025;28.5;12.6
11/07/2025;29.3;15.1
12/07/2025;28.2;16.3
13/07/2025;25.2;16.6
14/07/2025;28.9;15.4
15/07/2025;32.3;17.3
16/07/2025;33.0;19.2
17/07/2025;31.6;20.4
18/07/2025;32.7;17.6
19/07/2025;30.2;19.2
20/07/2025;31.7;19.1
21/07/2025;31.8;21.8
22/07/2025;28.2;19.1
23/07/2025;29.6;17.4
24/07/2025;31.9;17.7
25/07/2025;26.3;19.1
26/07/2025;27.3;17.0
27/07/2025;29.1;14.9
28/07/2025;20.4;15.4
29/07/2025;26.9;15.3
30/07/2025;29.0;15.0
31/07/2025;29.6;15.3
01/08/2025;30.0;16.5
02/08/2025;25.6;17.9
03/08/2025;24.2;15.8
04/08/2025;27.5;16.6
05/08/2025;31.5;16.1
06/08/2025;32.6;18.7
07/08/2025;33.1;18.7
08/08/2025;34.5;20.6
09/08/2025;36.9;20.4
10/08/2025;37.5;21.7
11/08/2025;36.3;24.4
12/08/2025;36.8;22.9
13/08/2025;36.6;22.0
14/08/2025;35.9;22.2
15/08/2025;34.4;19.2
16/08/2025;34.5;19.6
17/08/2025;33.4;19.5
18/08/2025;32.2;17.9
19/08/2025;32.2;18.2
20/08/2025;27.9;18.0
21/08/2025;26.1;18.1
22/08/2025;28.3;16.3
23/08/2025;26.8;15.8
24/08/2025;27.7;17.0
25/08/2025;28.5;16.4
26/08/2025;29.6;16.3
27/08/2025;30.5;17.1
28/08/2025;31.1;17.8
29/08/2025;26.7;18.3
30/08/2025;21.8;14.8
31/08/2025;26.2;13.6
01/09/2025;26.8;14.5
02/09/2025;24.1;17.2
03/09/2025;25.1;16.7
04/09/2025;28.5;15.1
05/09/2025;26.5;17.3
06/09/2025;29.3;14.7
07/09/2025;28.1;15.6
08/09/2025;27.7;14.6
09/09/2025;23.5;16.9
10/09/2025;20.4;18.2
11/09/2025;23.9;16.3
12/09/2025;24.2;14.7
13/09/2025;23.1;15.4
14/09/2025;23.5;14.1
15/09/2025;25.7;14.8
16/09/2025;24.2;17.7
17/09/2025;25.5;15.5
18/09/2025;29.5;15.5
19/09/2025;31.4;16.1
20/09/2025;31.4;17.0
21/09/2025;29.6;16.2
22/09/2025;24.0;15.7
23/09/2025;23.1;16.3
24/09/2025;20.9;12.9
25/09/2025;16.1;11.1
26/09/2025;18.7;11.5
27/09/2025;21.4;11.1
28/09/2025;19.8;12.0
29/09/2025;22.9;13.9
30/09/2025;22.5;9.4
01/10/2025;18.0;12.1
02/10/2025;15.5;9.3
03/10/2025;16.6;7.2
04/10/2025;18.4;4.1
05/10/2025;15.1;7.9
06/10/2025;19.2;5.2
07/10/2025;19.4;6.8
08/10/2025;21.4;8.8
09/10/2025;23.2;9.8
10/10/2025;24.8;10.9
11/10/2025;24.4;10.9
12/10/2025;23.1;11.2
13/10/2025;23.1;9.9
14/10/2025;22.1;10.7
15/10/2025;20.5;12.4
16/10/2025;19.7;11.1
17/10/2025;18.0;11.0
18/10/2025;19.9;9.9
19/10/2025;19.5;6.2
20/10/2025;16.6;6.4
21/10/2025;16.0;12.7
22/10/2025;16.1;13.2
23/10/2025;19.9;14.6
24/10/2025;17.3;12.5
25/10/2025;17.7;13.3
26/10/2025;17.8;11.1
27/10/2025;14.9;6.7
28/10/2025;17.8;10.8
29/10/2025;19.5;11.0
30/10/2025;16.3;13.9
31/10/2025;18.6;13.8
01/11/2025;18.4;11.8
02/11/2025;18.2;14.0
03/11/2025;18.0;10.8
04/11/2025;18.9;7.7
05/11/2025;18.2;5.2
06/11/2025;17.1;3.9
07/11/2025;13.8;4.6
08/11/2025;15.3;6.7
09/11/2025;15.0;6.6
10/11/2025;14.3;7.7
11/11/2025;15.7;3.8
12/11/2025;17.5;8.5
13/11/2025;16.4;9.1
14/11/2025;15.4;11.2
15/11/2025;16.6;12.6
16/11/2025;17.1;13.2
17/11/2025;16.3;11.2
18/11/2025;14.0;5.6
19/11/2025;9.6;3.4
20/11/2025;11.2;6.5
21/11/2025;9.8;4.4
22/11/2025;4.4;2.3
23/11/2025;5.4;-0.8
24/11/2025;10.9;4.0
25/11/2025;11.9;5.4
26/11/2025;8.7;4.0
27/11/2025;7.5;5.3
28/11/2025;8.0;4.7
29/11/2025;9.9;0.6
30/11/2025;8.8;-1.8
01/12/2025;7.4;4.8
02/12/2025;10.6;4.4
03/12/2025;8.4;1.9
04/12/2025;10.3;4.0
05/12/2025;12.4;5.7
06/12/2025;10.7;4.6
07/12/2025;13.3;5.0
08/12/2025;12.8;3.5
09/12/2025;12.9;4.3
10/12/2025;11.5;5.8
11/12/2025;9.0;4.0
12/12/2025;8.3;4.1
13/12/2025;12.8;2.7
14/12/2025;8.4;0.1
15/12/2025;7.1;-0.3
16/12/2025;8.9;5.9
17/12/2025;11.3;8.4
18/12/2025;13.0;9.2
19/12/2025;12.0;9.4
20/12/2025;13.1;7.1
21/12/2025;11.9;5.1
22/12/2025;12.7;5.9
23/12/2025;11.0;7.9
24/12/2025;11.3;7.3
25/12/2025;8.9;6.9
26/12/2025;10.2;4.3
27/12/2025;11.4;2.5
28/12/2025;9.7;-0.1
29/12/2025;11.4;0.6
30/12/2025;11.8;2.5
31/12/2025;7.9;-1.1
01/01/2026;3.9;-4.7
02/01/2026;12.6;3.4
03/01/2026;10.4;6.7
04/01/2026;8.3;4.4
05/01/2026;4.6;2.7
06/01/2026;3.1;-0.2
07/01/2026;2.3;-3.7
08/01/2026;2.2;-6.1
09/01/2026;10.1;2.0
10/01/2026;8.5;1.5
11/01/2026;9.6;-0.8
12/01/2026;6.3;-3.8
13/01/2026;9.2;5.1
14/01/2026;10.9;6.8
15/01/2026;12.0;8.6
16/01/2026;13.7;6.0
17/01/2026;14.7;3.8
18/01/2026;13.2;4.6
19/01/2026;10.7;6.4
20/01/2026;10.4;4.7
21/01/2026;8.8;1.6
22/01/2026;9.9;1.1
23/01/2026;8.2;0.7
